imdb_title_id,avg_vote,knn_3,knn_6,knn_10,knn_20,knn_40,mlp_200,svr_200,baysRidge_200,mlp_400,svr_400,baysRidge_400,mlp_600,svr_600,baysRidge_600,,knn10 MSE,knn3 MSE,mlp_600 MSE,svr_600 MSE,baysRidge_600 MSE
tt0102443,7.1,5.433333333,5.766666667,5.99,5.95,5.934709874,5.559983338,5.535779112,5.699397835,5.647789699,5.596115407,5.699397835,5.647789699,5.617136736,5.699397835,,1.11,1.666666667,1.452210301,1.482863264,1.400602165
tt0093036,5.8,5.633333333,5.75,6.04,5.869143755,5.642390501,5.427635907,5.38724683,5.418048366,5.409582365,5.447583125,5.418048366,5.409582365,5.468604454,5.418048366,,0.24,0.166666667,0.390417635,0.331395546,0.381951634
tt0080474,7.2,6.433333333,6.716666667,6.56,6.426209911,6.152548507,6.06304877,5.38724683,6.21868809,6.266291944,5.718381476,6.21868809,6.266291944,6.53341919,6.21868809,,0.64,0.766666667,0.933708056,0.66658081,0.98131191
tt0105789,6.7,5.333333333,5.966666667,6.16,6.259021139,6.091336422,5.549129601,5.38724683,5.738759671,5.590592759,5.651495163,5.738759671,5.590592759,5.672516493,5.738759671,,0.54,1.366666667,1.109407241,1.027483507,0.961240329
tt0083000,6.6,5.633333333,6.283333333,6.14,6.085,5.953831263,5.680982206,5.38724683,5.639692842,5.757191734,5.432467375,5.639692842,5.757191734,5.0874583,5.639692842,,0.46,0.966666667,0.842808266,1.5125417,0.960307158
tt0096483,4.8,5,5.716666667,6.15,6.056740339,5.979650051,5.226227379,5.38724683,5.3123647,5.101430071,5.772168086,5.3123647,5.101430071,5.541343425,5.3123647,,1.35,0.2,0.301430071,0.741343425,0.5123647
tt0100828,6.2,6.4,6.566666667,6.37,6.325,6.215880049,6.283770083,5.435304728,6.062048108,6.478848492,5.495641024,6.062048108,6.478848492,5.447527892,6.062048108,,0.17,0.2,0.278848492,0.752472108,0.137951892
tt0105200,6.8,5.933333333,6.383333333,6.607085363,6.224841004,5.925921033,5.27126211,5.38724683,5.767949548,5.302418677,5.833903646,5.767949548,5.302418677,5.64532062,5.767949548,,0.192914637,0.866666667,1.497581323,1.15467938,1.032050452
tt0110950,6.6,5.4,6.066666667,6.56,6.526743132,6.203001455,5.707921385,5.984485101,5.678983492,5.769396433,6.044821397,5.678983492,5.769396433,6.180985896,5.678983492,,0.04,1.2,0.830603567,0.419014104,0.921016508
tt0094900,5.1,5.766666667,6.233333333,5.55,5.892498541,5.7686481,5.486536868,5.188769591,5.179396244,5.50638401,5.100985757,5.179396244,5.50638401,5.214685402,5.179396244,,0.45,0.666666667,0.40638401,0.114685402,0.079396244
tt0105211,7,5.966666667,6.4,6.52,6.3,6.263430667,6.211522165,5.889982648,6.531281005,6.452587142,6.912924483,6.531281005,6.452587142,6.834134668,6.531281005,,0.48,1.033333333,0.547412858,0.165865332,0.468718995
tt0100765,4.3,4.266666667,5.240561109,5.26283489,5.398307194,5.562894424,4.876253566,4.088182914,4.746373469,4.782124429,4.493923235,4.746373469,4.782124429,3.998459913,4.746373469,,0.96283489,0.033333333,0.482124429,0.301540087,0.446373469
tt0103655,5.2,5.766666667,6.283333333,5.66,5.953379335,5.739254933,5.043756309,5.174001626,5.051203168,4.836893314,5.234337921,5.051203168,4.836893314,5.401594413,5.051203168,,0.46,0.566666667,0.363106686,0.201594413,0.148796832
tt0103867,4.8,4.633333333,4.7,4.88,5.365,5.55294355,4.781808159,4.767951052,4.940628731,4.689172363,4.625592946,4.940628731,4.689172363,4.646614276,4.940628731,,0.08,0.166666667,0.110827637,0.153385724,0.140628731
tt0100709,6.1,7.1,6.766666667,6.745462515,6.373387345,5.901843256,5.310926189,5.38724683,5.592031579,5.269385096,5.447583125,5.592031579,5.269385096,5.468604454,5.592031579,,0.645462515,1,0.830614904,0.631395546,0.507968421
tt0102577,5.4,6.266666667,6.066666667,5.79,6.121199281,5.697903065,5.501744373,5.38724683,5.337733797,5.475477947,5.447583125,5.337733797,5.475477947,5.194152696,5.337733797,,0.39,0.866666667,0.075477947,0.205847304,0.062266203
tt0092608,5.9,7.2,6.683333333,6.824066038,6.360819261,5.923470748,5.523818058,5.38724683,5.956128748,5.582754107,5.800366848,5.956128748,5.582754107,5.821388177,5.956128748,,0.924066038,1.3,0.317245893,0.078611823,0.056128748
tt0110091,6.9,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.454901234,5.38724683,5.393632212,5.436283438,5.447583125,5.393632212,5.436283438,5.468604454,5.393632212,,0.060370349,0.1,1.463716562,1.431395546,1.506367788
tt0105147,4.3,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.380437476,5.38724683,5.393632212,5.344861049,5.447583125,5.393632212,5.344861049,5.468604454,5.393632212,,2.539629651,2.5,1.044861049,1.168604454,1.093632212
tt0089697,7.2,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.519653203,5.38724683,5.393632212,5.517463488,5.447583125,5.393632212,5.517463488,5.468604454,5.393632212,,0.360370349,0.4,1.682536512,1.731395546,1.806367788
tt0084750,4.5,5.033333333,5.15,5.47,5.846049625,5.529756526,4.907060596,5.38724683,4.922024784,4.69003878,5.17496419,4.922024784,4.69003878,5.195985519,4.922024784,,0.97,0.533333333,0.19003878,0.695985519,0.422024784
tt0095400,5,4.466666667,4.433333333,5.03,5.484187629,5.604254754,4.904581513,5.38724683,4.622372334,4.690565639,4.981555595,4.622372334,4.690565639,5.002576924,4.622372334,,0.03,0.533333333,0.309434361,0.002576924,0.377627666
tt0083117,6.2,6.933333333,6.15,6.35,6.234753731,5.92982795,5.537809243,5.38724683,5.332453122,5.561235822,5.447583125,5.332453122,5.561235822,5.468604454,5.332453122,,0.15,0.733333333,0.638764178,0.731395546,0.867546878
tt0082237,3.8,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.436431753,5.38724683,5.393632212,5.414913495,5.447583125,5.393632212,5.414913495,5.468604454,5.393632212,,3.039629651,3,1.614913495,1.668604454,1.593632212
tt0089816,6,6.792820323,6.617768024,6.713642328,6.639533727,6.393750245,6.520661465,5.663683336,6.66855488,6.856944952,5.932239532,6.66855488,6.856944952,6.307785532,6.66855488,,0.713642328,0.792820323,0.856944952,0.307785532,0.66855488
tt0113278,4.1,5.079091846,5.233752717,5.484613659,5.851902361,5.826955192,5.333844567,5.250810826,5.102700485,5.267521633,5.311147122,5.102700485,5.267521633,5.332168451,5.102700485,,1.384613659,0.979091846,1.167521633,1.232168451,1.002700485
tt0080928,7.1,5.233333333,5.866666667,6.25,5.955,5.867889887,5.310929365,5.041956961,5.391149498,5.290059579,5.449204062,5.391149498,5.290059579,5.618539597,5.391149498,,0.85,1.866666667,1.809940421,1.481460403,1.708850502
tt0086410,6.8,6.133333333,5.983333333,6.346636957,6.13444252,5.926607976,5.489494298,5.38724683,5.373234587,5.522077623,5.447583125,5.373234587,5.522077623,5.468604454,5.373234587,,0.453363043,0.666666667,1.277922377,1.331395546,1.426765413
tt0097388,4.6,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.266226372,5.38724683,5.393632212,5.20499576,5.447583125,5.393632212,5.20499576,5.468604454,5.393632212,,2.239629651,2.2,0.60499576,0.868604454,0.793632212
tt0096764,7.2,7.566666667,6.9,6.946626136,6.582560376,6.132371569,5.736727789,6.345718169,5.86719629,5.869866416,6.406054464,5.86719629,5.869866416,6.334551971,5.86719629,,0.253373864,0.366666667,1.330133584,0.865448029,1.33280371
tt0086946,6.5,6.6,5.65,5.56,6.034890967,5.775467145,5.432071404,5.026667749,5.212136606,5.393955735,5.087004044,5.212136606,5.393955735,5.108025374,5.212136606,,0.94,0.1,1.106044265,1.391974626,1.287863394
tt0091544,4.9,5.633333333,6.283333333,6.46779982,5.831519294,5.572938168,5.279911999,5.38724683,5.170155909,5.147686794,5.447583125,5.170155909,5.147686794,5.468604454,5.170155909,,1.56779982,0.733333333,0.247686794,0.568604454,0.270155909
tt0083541,5.4,6.1,6.7,6.595045586,6.335658461,6.001542764,5.372758203,5.38724683,5.348539675,5.330868938,5.447583125,5.348539675,5.330868938,5.468604454,5.348539675,,1.195045586,0.7,0.069131062,0.068604454,0.051460325
tt0095971,5.4,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.248771462,5.38724683,5.393632212,5.183243104,5.447583125,5.393632212,5.183243104,5.468604454,5.393632212,,1.439629651,1.4,0.216756896,0.068604454,0.006367788
tt0083629,5.6,6.233333333,5.85,5.77,5.82893134,5.77297897,5.231323202,4.617539135,4.965805392,5.041681389,4.491822876,4.965805392,5.041681389,4.512844205,4.965805392,,0.17,0.633333333,0.558318611,1.087155795,0.634194608
tt0093589,4.7,4.566666667,5.333333333,5.53,5.7129179,5.360337461,5.10135413,5.38724683,4.808704598,4.924949415,5.238419851,4.808704598,4.924949415,4.676174013,4.808704598,,0.83,0.133333333,0.224949415,0.023825987,0.108704598
tt0093912,5.1,5.29236171,6.017971536,6.169111234,6.02060656,5.800472064,5.174104364,5.38724683,5.231570982,5.095527757,5.447583125,5.231570982,5.095527757,5.468604454,5.231570982,,1.069111234,0.19236171,0.004472243,0.368604454,0.131570982
tt0082478,6.7,5.566666667,6.25,6.05,6.220055767,5.742156733,5.450263697,5.024903251,5.420166815,5.457703304,5.085239546,5.420166815,5.457703304,5.263255742,5.420166815,,0.65,1.133333333,1.242296696,1.436744258,1.279833185
tt0084395,4.8,5.533333333,6.066666667,6.27,6.376779286,5.877311202,5.579737476,5.38724683,5.732440512,5.68639254,6.19019529,5.732440512,5.68639254,6.21121662,5.732440512,,1.47,0.733333333,0.88639254,1.41121662,0.932440512
tt0099739,5.8,5.433333333,6.2,6,6.251821896,5.920971849,5.476186496,3.685820409,5.206853792,5.451591444,4.596652064,5.206853792,5.451591444,4.908219355,5.206853792,,0.2,0.366666667,0.348408556,0.891780645,0.593146208
tt0108366,6.4,6.882224513,7.019310687,6.762457978,6.469263334,6.02417853,5.795481011,5.38724683,5.7188046,5.909586103,5.447583125,5.7188046,5.909586103,5.468604454,5.7188046,,0.362457978,0.482224513,0.490413897,0.931395546,0.6811954
tt0089643,7,6.2,6.15,6.49,6.601121014,6.257673706,5.674484911,6.742364792,6.319642836,5.769438618,6.516159445,6.319642836,5.769438618,6.456677894,6.319642836,,0.51,0.8,1.230561382,0.543322106,0.680357164
tt0112906,3.7,4.233333333,4.55,4.68,4.535,4.703058464,3.772171546,4.361324952,3.926216191,3.528102513,4.213539064,3.926216191,3.528102513,4.099820587,3.926216191,,0.98,0.533333333,0.171897487,0.399820587,0.226216191
tt0085872,6.1,7.266666667,7.033333333,6.77,6.773788237,6.304229685,5.963868714,6.400533202,6.517859938,6.161760723,6.286418564,6.517859938,6.161760723,6.431912634,6.517859938,,0.67,1.166666667,0.061760723,0.331912634,0.417859938
tt0099612,5.5,6.7,6.666666667,6.42,6.51,6.233468354,5.96312364,5.522449504,5.737415594,6.019426618,5.65177851,5.737415594,6.019426618,5.315518525,5.737415594,,0.92,1.2,0.519426618,0.184481475,0.237415594
tt0097734,3.9,5.033333333,5.783333333,5.12,4.995,5.377290058,4.571922439,5.289933303,4.858944809,4.494892821,5.212791544,4.858944809,4.494892821,5.233812873,4.858944809,,1.22,1.133333333,0.594892821,1.333812873,0.958944809
tt0114394,4,6.166666667,5.983333333,5.49,5.675,5.747369605,5.14303138,5.38724683,4.982882918,4.946262692,5.022833125,4.982882918,4.946262692,4.911454249,4.982882918,,1.49,2.166666667,0.946262692,0.911454249,0.982882918
tt0091442,3.9,4.786440299,4.72041552,4.968511587,4.897645989,5.397898046,4.336088616,4.130138122,4.43701111,4.189976332,4.465507753,4.43701111,4.189976332,4.486529082,4.43701111,,1.068511587,0.886440299,0.289976332,0.586529082,0.53701111
tt0084723,4.6,7.3,6.733333333,6.62,6.770652186,6.002381066,5.810092498,5.789888587,6.066109168,5.948913501,6.027796149,6.066109168,5.948913501,6.048817478,6.066109168,,2.02,2.7,1.348913501,1.448817478,1.466109168
tt0103881,6.3,5.666666667,5.883333333,6.01,6.345276153,5.993748454,5.604281049,4.859418601,5.468185852,5.587775054,4.919754896,5.468185852,5.587775054,5.016565512,5.468185852,,0.29,0.633333333,0.712224946,1.283434488,0.831814148
tt0098467,4,6.6,6.766666667,6.655351379,6.09959773,5.674080017,5.526480259,5.38724683,5.359691059,5.514161982,5.447583125,5.359691059,5.514161982,5.468604454,5.359691059,,2.655351379,2.6,1.514161982,1.468604454,1.359691059
tt0111001,5.9,6.666666667,6.516666667,6.41,6.305,6.354745461,6.289563543,6.452582908,6.751920057,6.486654502,6.742145448,6.751920057,6.486654502,6.763166777,6.751920057,,0.51,0.766666667,0.586654502,0.863166777,0.851920057
tt0107840,6.1,6.5,6.833333333,6.884216632,6.313587796,6.071779807,5.613128742,5.96270401,5.817845723,5.745070962,6.023040305,5.817845723,5.745070962,6.044061635,5.817845723,,0.784216632,0.4,0.354929038,0.055938365,0.282154277
tt0097731,6.8,6.4,6.366666667,6.13,6.405,6.131018702,5.852891757,4.834358899,5.280043879,5.676269146,4.894695194,5.280043879,5.676269146,4.79835242,5.280043879,,0.67,0.4,1.123730854,2.00164758,1.519956121
tt0106727,5.1,6.366666667,6.15,6.26,6.198287462,5.890429244,5.270096948,5.38724683,5.107271708,5.073288426,5.09144346,5.107271708,5.073288426,5.050507516,5.107271708,,1.16,1.266666667,0.026711574,0.049492484,0.007271708
tt0082525,5.2,6.766666667,6.416666667,6.22,6.348594878,5.804771834,5.634640777,5.38724683,5.66490367,5.709621789,5.447583125,5.66490367,5.709621789,5.468604454,5.66490367,,1.02,1.566666667,0.509621789,0.268604454,0.46490367
tt0097758,6.1,5.333333333,6.283333333,6.3,6.452638076,5.980652356,5.610693961,5.890775603,5.821612868,5.599742751,5.872024581,5.821612868,5.599742751,5.89304591,5.821612868,,0.2,0.766666667,0.500257249,0.20695409,0.278387132
tt0082440,3.1,4.966666667,5.766666667,6.150373671,6.212349726,5.634761279,5.209248384,5.38724683,5.148903354,5.064538713,5.447583125,5.148903354,5.064538713,5.468604454,5.148903354,,3.050373671,1.866666667,1.964538713,2.368604454,2.048903354
tt0112568,5.2,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.259466532,5.38724683,5.393632212,5.196695496,5.447583125,5.393632212,5.196695496,5.468604454,5.393632212,,1.639629651,1.6,0.003304504,0.268604454,0.193632212
tt0083805,5.6,6.4,6.183333333,5.45,5.63,5.743633274,5.033133587,4.920265117,4.982841106,4.914395649,4.884381174,4.982841106,4.914395649,4.905402504,4.982841106,,0.15,0.8,0.685604351,0.694597496,0.617158894
tt0110522,4.1,5.633333333,5,4.91,4.77,5.044785203,4.410999551,4.903295401,4.646649114,4.450835449,4.511537721,4.646649114,4.450835449,4.500950483,4.646649114,,0.81,1.533333333,0.350835449,0.400950483,0.546649114
tt0107212,6.6,6.233333333,5.916666667,5.95,6.095,6.091371438,5.754998504,5.270557563,5.740448244,5.76598778,5.476752871,5.740448244,5.76598778,5.626831679,5.740448244,,0.65,0.366666667,0.83401222,0.973168321,0.859551756
tt0106340,5.8,6.2,6.266666667,6.46,6.489245694,6.040118413,5.568686448,5.38724683,5.576792882,5.577958353,5.447583125,5.576792882,5.577958353,5.875343163,5.576792882,,0.66,0.4,0.222041647,0.075343163,0.223207118
tt0081235,6.9,5.103132667,5.79241425,5.942084782,6.252553577,6.05967985,5.690845384,5.38724683,5.233054237,5.603442538,5.447583125,5.233054237,5.603442538,5.375693617,5.233054237,,0.957915218,1.796867333,1.296557462,1.524306383,1.666945763
tt0092897,5,7.166666667,6.483333333,6.70225891,6.495420051,5.897406119,5.514149726,5.38724683,5.756202707,5.604758415,5.64030863,5.756202707,5.604758415,5.661329959,5.756202707,,1.70225891,2.166666667,0.604758415,0.661329959,0.756202707
tt0090670,7,7.133333333,6.75,6.3,6.55,6.316547885,6.040062299,5.598587328,6.101728285,6.142562876,6.362270523,6.101728285,6.142562876,5.985962539,6.101728285,,0.7,0.133333333,0.857437124,1.014037461,0.898271715
tt0100119,5.4,5.780816412,5.500893415,6.11803211,5.912862865,5.72777576,4.995244565,4.019665596,4.328888869,4.616981456,3.572405367,4.328888869,4.616981456,3.593426696,4.328888869,,0.71803211,0.380816412,0.783018544,1.806573304,1.071111131
tt0092944,6,7.033333333,6.983333333,6.789326689,6.493231153,5.976459381,5.427804526,5.38724683,5.587563776,5.452506338,5.447583125,5.587563776,5.452506338,5.468604454,5.587563776,,0.789326689,1.033333333,0.547493662,0.531395546,0.412436224
tt0095271,5.9,5.066025404,4.60582742,5.153410582,5.368820732,5.631586768,5.003625965,5.06280819,5.120359295,4.973181496,5.123144485,5.120359295,4.973181496,4.864022098,5.120359295,,0.746589418,0.833974596,0.926818504,1.035977902,0.779640705
tt0104061,4.5,6.366666667,6.65,6.583210827,6.394395321,5.964137886,5.350319076,5.38724683,5.257557689,5.279931897,5.447583125,5.257557689,5.279931897,5.468604454,5.257557689,,2.083210827,1.866666667,0.779931897,0.968604454,0.757557689
tt0087233,6.5,6.266666667,6.7,6.47,6.585,6.524026155,6.713606699,5.844478386,6.492749017,6.854642754,6.113034581,6.492749017,6.854642754,5.921620827,6.492749017,,0.03,0.233333333,0.354642754,0.578379173,0.007250983
tt0087800,7.5,5.964494897,5.46934182,5.40451882,5.639892079,5.480947954,5.313734824,5.096064194,5.428019484,5.323538425,5.049080928,5.428019484,5.323538425,5.115007752,5.428019484,,2.09548118,1.535505103,2.176461575,2.384992248,2.071980516
tt0094033,5.2,5.7,6.266666667,6.68,6.440588468,5.907611013,5.429797273,5.699211407,5.625759453,5.438399179,5.547242116,5.625759453,5.438399179,5.568263445,5.625759453,,1.48,0.5,0.238399179,0.368263445,0.425759453
tt0102821,1.6,3.554346975,3.303245772,4.612522148,5.199629536,5.31968038,4.415748975,3.391890453,3.959717287,3.957446376,3.358139864,3.959717287,3.957446376,3.614654857,3.959717287,,3.012522148,1.954346975,2.357446376,2.014654857,2.359717287
tt0113674,5.2,7.1,6.916666667,6.45,6.362966981,6.070738847,5.820901684,5.670768431,5.729483552,5.915640372,5.731104727,5.729483552,5.915640372,5.985737617,5.729483552,,1.25,1.9,0.715640372,0.785737617,0.529483552
tt0108551,7.3,6.766666667,6.85,6.706880344,6.370295051,6.130689138,5.510486211,5.38724683,5.394775337,5.48125158,5.447583125,5.394775337,5.48125158,5.468604454,5.394775337,,0.593119656,0.533333333,1.81874842,1.831395546,1.905224663
tt0102800,5.4,5.766666667,6.15,6.03,6.03918031,5.751209886,5.207099797,4.636768923,4.848885523,4.961238466,3.936294449,4.848885523,4.961238466,3.957315778,4.848885523,,0.63,0.366666667,0.438761534,1.442684222,0.551114477
tt0089092,6.9,6.5,5.55,5.39,5.53,5.665729441,5.29185295,5.410952506,5.586198429,5.317501153,5.618418922,5.586198429,5.317501153,5.559732878,5.586198429,,1.51,0.4,1.582498847,1.340267122,1.313801571
tt0111125,5,6.648081641,6.592778985,6.38043961,6.108278149,5.889437664,5.673260377,5.38724683,6.056639052,5.821767584,5.447583125,6.056639052,5.821767584,5.534378481,6.056639052,,1.38043961,1.648081641,0.821767584,0.534378481,1.056639052
tt0096944,4.6,6,6.283333333,6.300747343,6.020507618,5.953289665,5.374250536,5.38724683,5.300194144,5.319009833,5.447583125,5.300194144,5.319009833,5.468604454,5.300194144,,1.700747343,1.4,0.719009833,0.868604454,0.700194144
tt0100827,6.1,5.066666667,5.8,5.99,6.307455576,5.990494819,5.271143348,5.38724683,5.281245337,5.177214631,4.882367008,5.281245337,5.177214631,5.085491304,5.281245337,,0.11,1.033333333,0.922785369,1.014508696,0.818754663
tt0084945,5,6.166666667,6.733333333,6.615657172,6.107519019,5.92730773,5.511873994,5.38724683,5.366971564,5.506872947,5.447583125,5.366971564,5.506872947,5.468604454,5.366971564,,1.615657172,1.166666667,0.506872947,0.468604454,0.366971564
tt0107207,8.1,7.558887743,7.144948974,7.050943604,6.592618386,6.113553923,6.010268125,6.654743603,6.471427557,6.399132398,6.715079898,6.471427557,6.399132398,6.701513559,6.471427557,,1.049056396,0.541112257,1.700867602,1.398486441,1.628572443
tt0094637,5.7,6.5,6.483333333,6.609468922,6.016922302,5.762966547,5.633120918,5.38724683,5.436794736,5.661955576,5.019266561,5.436794736,5.661955576,5.04028789,5.436794736,,0.909468922,0.8,0.038044424,0.65971211,0.263205264
tt0092670,4.6,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.376838521,5.38724683,5.393632212,5.340826411,5.447583125,5.393632212,5.340826411,5.468604454,5.393632212,,2.239629651,2.2,0.740826411,0.868604454,0.793632212
tt0086276,6.6,4.2,5.283333333,5.35,5.926925772,5.632667044,4.93939129,4.940272785,4.704846314,4.646219474,4.848273559,4.704846314,4.646219474,4.869294888,4.704846314,,1.25,2.4,1.953780526,1.730705112,1.895153686
tt0094794,5.4,5.333333333,5.433333333,5.81,6.210330838,5.90972962,5.48600849,5.38724683,5.512896079,5.51320016,5.794980924,5.512896079,5.51320016,5.526053659,5.512896079,,0.41,0.066666667,0.11320016,0.126053659,0.112896079
tt0097115,5.7,6,6.383333333,6.548103293,6.031211607,5.869170881,5.306293608,5.38724683,5.258266825,5.227797024,4.878692885,5.258266825,5.227797024,5.40019584,5.258266825,,0.848103293,0.3,0.472202976,0.29980416,0.441733175
tt0100053,4.9,6.033333333,6.566666667,6.58,6.54,6.269758467,6.259789781,6.149021565,6.366639272,6.420495831,6.567515806,6.366639272,6.420495831,6.588537135,6.366639272,,1.68,1.133333333,1.520495831,1.688537135,1.466639272
tt0107401,5.5,5.566666667,6.25,6.369775797,6.299201102,5.959923796,5.376435335,6.742574909,5.395924993,5.346933953,6.560589684,5.395924993,5.346933953,6.581611013,5.395924993,,0.869775797,0.066666667,0.153066047,1.081611013,0.104075007
tt0097336,6.5,6.4,6.266666667,6.44,6.374065822,6.037491549,5.863892695,5.769192678,5.98246674,6.051166634,6.109237156,5.98246674,6.051166634,5.951020482,5.98246674,,0.06,0.1,0.448833366,0.548979518,0.51753326
tt0103923,3.2,4.766666667,4.633333333,5.23,5.16,5.576100265,5.037700089,5.041896263,4.959829186,4.943617216,5.012114143,4.959829186,4.943617216,5.033135473,4.959829186,,2.03,1.566666667,1.743617216,1.833135473,1.759829186
tt0100705,5.2,5.496163282,5.048194746,5.097801951,4.742889216,5.447754622,4.490731199,4.920236882,4.690756289,4.35945649,4.943346534,4.690756289,4.35945649,5.007704569,4.690756289,,0.102198049,0.296163282,0.84054351,0.192295431,0.509243711
tt0105236,8.3,6.2,6.166666667,6.17,6.04,5.971085698,5.719451591,5.527010469,5.787164569,5.765336797,5.587346764,5.787164569,5.765336797,5.754603257,5.787164569,,2.13,2.1,2.534663203,2.545396743,2.512835431
tt0099817,6.1,5.933333333,6.433333333,6.03,6.231814737,6.034602497,5.483435919,5.38724683,5.573190333,5.522746617,6.026723558,5.573190333,5.522746617,5.885679596,5.573190333,,0.07,0.166666667,0.577253383,0.214320404,0.526809667
tt0100786,5.1,6.366666667,6.616666667,6.57,6.350427396,6.01419958,5.604284323,5.38724683,5.532157852,5.646722536,5.627540601,5.532157852,5.646722536,5.316250584,5.532157852,,1.47,1.266666667,0.546722536,0.216250584,0.432157852
tt0085416,6,6.266666667,6.6,6.552293448,6.242285012,5.800954368,5.232668948,5.38724683,5.184404354,5.099774116,5.447583125,5.184404354,5.099774116,5.468604454,5.184404354,,0.552293448,0.266666667,0.900225884,0.531395546,0.815595646
tt0107179,6.7,6.2,5.75,6.168042278,5.929992665,5.673104985,5.09469281,4.585410014,4.889691419,4.913564771,4.645746309,4.889691419,4.913564771,4.666767639,4.889691419,,0.531957722,0.5,1.786435229,2.033232361,1.810308581
tt0088787,6.3,5.233333333,5.833333333,5.96,6.314709291,5.879255748,5.495573175,5.024838202,5.460518696,5.437295442,5.410299445,5.460518696,5.437295442,5.431320775,5.460518696,,0.34,1.066666667,0.862704558,0.868679225,0.839481304
tt0082818,5.7,6.350510257,6.63140036,6.656988903,6.062603782,5.679158732,5.337348811,5.38724683,5.185520543,5.258503887,5.447583125,5.185520543,5.258503887,5.468604454,5.185520543,,0.956988903,0.650510257,0.441496113,0.231395546,0.514479457
tt0108557,6.6,6.366666667,6.183333333,6.31,6.376220922,5.928422044,5.800627751,5.406817712,5.77431692,5.940154347,5.467154008,5.77431692,5.940154347,5.523724611,5.77431692,,0.29,0.233333333,0.659845653,1.076275389,0.82568308
tt0109610,5.5,6.5,6.516666667,6.5,6.602919796,6.181983147,5.596502036,5.38724683,5.637898516,5.566504489,5.447583125,5.637898516,5.566504489,5.468604454,5.637898516,,1,1,0.066504489,0.031395546,0.137898516
tt0091561,2.8,5.333333333,5,5.29,5.824415447,5.724968411,5.112327124,4.948139179,4.806868921,4.918309528,4.871500147,4.806868921,4.918309528,4.892521476,4.806868921,,2.49,2.533333333,2.118309528,2.092521476,2.006868921
tt0092548,4.9,5.632050808,5.186992903,5.452741588,5.287421914,5.722858756,5.212634982,5.165986773,5.413356814,5.26185913,5.226323069,5.413356814,5.26185913,5.910539633,5.413356814,,0.552741588,0.732050808,0.36185913,1.010539633,0.513356814
tt0100175,5,4.633333333,5.55,5.74,5.985,5.824024653,5.378680069,5.38724683,5.868517522,5.476549545,5.892324488,5.868517522,5.476549545,5.913345817,5.868517522,,0.74,0.366666667,0.476549545,0.913345817,0.868517522
tt0114024,4.2,5.266666667,5.416666667,5.41,5.674694734,5.533591696,4.85261162,5.38724683,4.567119143,4.50084122,4.273997792,4.567119143,4.50084122,4.295019121,4.567119143,,1.21,1.066666667,0.30084122,0.095019121,0.367119143
tt0099305,4.2,5.209398001,5.477972221,5.48658966,5.708688269,5.850881785,5.291313065,5.38724683,5.01915786,5.260639596,4.871912567,5.01915786,5.260639596,4.892933896,5.01915786,,1.28658966,1.009398001,1.060639596,0.692933896,0.81915786
tt0103596,5.3,6.274551078,5.836998489,6.27148097,6.111864534,5.771036768,5.324848432,5.38724683,5.455945582,5.298907358,5.447583125,5.455945582,5.298907358,5.468604454,5.455945582,,0.97148097,0.974551078,0.001092642,0.168604454,0.155945582
tt0106308,7.5,6.383632615,6.487910327,6.551321072,6.450319022,6.179392518,5.720224209,5.854012101,6.105526888,5.853459195,5.914348396,6.105526888,5.853459195,5.935369725,6.105526888,,0.948678928,1.116367385,1.646540805,1.564630275,1.394473112
tt0110901,4.1,3.934142872,4.431765096,5.34845688,5.768617088,5.554522997,4.748125596,4.763386194,4.301660842,4.29816261,4.823722489,4.301660842,4.29816261,3.887681755,4.301660842,,1.24845688,0.165857128,0.19816261,0.212318245,0.201660842
tt0096054,6,6.033333333,6.733333333,6.38,6.612362959,6.160666215,6.018013985,5.939583646,6.610137728,6.326278303,6.217006265,6.610137728,6.326278303,6.156299152,6.610137728,,0.38,0.033333333,0.326278303,0.156299152,0.610137728
tt0086232,5,5.766666667,6.033333333,6.01,6.256970976,5.956692688,5.465707672,5.38724683,5.489803985,5.425200857,5.963834627,5.489803985,5.425200857,5.873422443,5.489803985,,1.01,0.766666667,0.425200857,0.873422443,0.489803985
tt0088385,3.9,5.166666667,5.55,6.018042278,5.870614865,5.91593582,5.059547482,4.962760551,4.861413573,4.826176089,5.023096846,4.861413573,4.826176089,5.044118176,4.861413573,,2.118042278,1.266666667,0.926176089,1.144118176,0.961413573
tt0086361,4.7,5.833333333,5.866666667,5.81,6.204503319,5.881275554,5.330511847,5.38724683,5.619310935,5.386759104,5.447583125,5.619310935,5.386759104,5.636788989,5.619310935,,1.11,1.133333333,0.686759104,0.936788989,0.919310935
tt0094288,4.8,6.366666667,6.6,6.62,6.555,6.048984132,5.969376906,5.651316753,5.958132126,6.03618238,5.711653048,5.958132126,6.03618238,5.887397991,5.958132126,,1.82,1.566666667,1.23618238,1.087397991,1.158132126
